GeneID,GSM4459880,GSM4459881,GSM4459882,GSM4459885,GSM4459886,GSM4459887
57827,11.54,13.91,12.06,11.52,11.16,11.01
7918,11.31,13.47,11.86,11.59,11.9,11.38
1460,82.94,83.85,91.91,91.2,90.48,87.4
58496,8.72,6.995,9.778,6.451,7.746,6.619
80741,1.925,1.416,1.991,1.388,1.114,1.495
105375019,1.924,1.776,1.964,1.862,1.823,1.994
7920,26.98,27.47,28.29,30.46,28.69,30.03
105375018,0.637,0.5045,0.7043,0.5753,0.84,0.633
100616230,0.317,0.7252,0.3375,0.3721,0.6586,0.5647
110599563,0.06121,0.03501,0.06516,0.03593,0.0159,0.02726
259215,0.01952,0.02233,0.02078,0.02291,0,0.01739
79136,0.07564,0.08653,0.02684,0,0.02619,0.02246
58530,0.09935,0.05682,0.1058,0.1749,0.05161,0.0885
80740,0.3578,0.3581,0.3571,0.315,0.4414,0.3586
80739,0.2284,0.2338,0.3584,0.2117,0.1873,0.2195
23564,43.85,49.14,48.94,67.18,55.94,57.54
1192,28.86,26.86,29.66,42.03,28.86,28.32
105375020,0.01729,0.03956,0.03681,0.08118,0.03592,0.0308
100532732,2.079,1.883,2.25,2.267,1.889,1.41
4439,2.336,2.13,2.565,2.476,2.122,1.593
401251,1.091,0.8488,1.231,1.409,0.9976,0.7971
80737,0.5216,0.5019,0.6082,0.4957,0.3569,0.3134
104413891,0.9105,0.8261,0.8022,0.8477,0.8155,0.5314
7407,25.83,25.5,28.45,28.72,24.78,22.82
57819,24.37,26.2,26.91,27.98,26.48,29.98
3305,3.644,4.226,2.825,3.157,3.147,3.297
3303,86.94,91.32,73.45,93.72,80.69,80.44
3304,89.88,88.1,77.31,96.9,84.47,81.8
50854,189.3,208.1,204.3,233.4,212.8,192.3
26801,2.496,5.354,4.983,9.157,5.186,6.671
26797,4.68,4.283,3.986,5.86,5.511,5.837
4758,23.74,23.82,23.88,24.63,26.39,20.04
80736,0.08736,0.03331,0.124,0.1709,0.08319,0.06485
10919,35.71,36.9,42.02,32.54,36.07,36.01
107986588,8.962,9.426,10.85,8.359,9.057,8.953
717,1.624,1.735,2.126,1.483,1.43,1.678
221527,20.09,21.88,20.15,16.7,18.55,22.45
102060414,0.1834,0.1499,0.1116,0.06153,0,0.07003
629,0.5645,0.5905,0.6955,0.7385,0.377,0.3808
7936,39.61,43.59,48.58,41.84,41.98,38.41
100302242,0.1958,0.224,0.4169,0.2298,0,0.3488
6499,13.35,13.78,15.68,22.73,22.32,18.5
1797,11.9,11.49,13.3,10.21,10.93,9.557
8859,10.03,11.82,11.78,11.51,11.17,9.242
720,2.598,2.467,5.947,50.11,17.7,15.78
1590,0.6577,0.6865,0.9453,2.345,2.024,1.413
7146,0.94,0.8536,1.543,2.973,5.643,1.515
721,2.859,2.601,6.362,46.12,16.01,14.52
1589,0.869,0.8143,0.9744,1.454,1.277,0.6176
7148,1.483,1.175,2.411,1.874,2.358,1.334
1388,46.24,49.81,43.02,48.58,49.13,47.59
63943,6.532,7.404,6.194,5.939,5.735,4.931
80863,4.462,4.512,5.045,3.776,4.339,3.56
100507547,3.095,3.896,3.092,3.816,3.736,3.481
9374,19.27,24.16,15.94,19.42,20.27,19.47
100532746,7.905,9.621,7.185,7.992,8.692,7.981
80864,3.701,4.043,4.165,4.273,4.41,4.05
10554,42.1,40.08,43.82,42.04,42.18,43.6
102466190,70.69,71.68,80.15,76.52,81.31,74.02
6048,69.09,68.02,66.54,72.07,72.64,72.71
102465500,2.946,3.37,1.743,3.074,3.741,2.041
177,4.321,4.895,4.961,4.763,4.775,4.527
5089,38.48,48.74,37.82,37.21,36.15,41.35
63940,1.095,1.121,0.8807,0.7769,0.833,0.9523
4855,0.8399,0.6873,0.7297,0.7053,0.8362,0.8703
101929163,0.157,0.07482,0.1462,0.1075,0.08834,0.1806
10665,0,0.09155,0.01217,0.004474,0.003959,0.01018
414764,0.6494,0.5943,0.6568,0.6099,0.4723,0.6942
56244,0.05496,0.02096,0.05851,0.05735,0.01903,0.08704
3122,0.01617,0,0.08607,0,0.0336,0.144
3127,0,0.01661,0,0.01705,0.03018,0
3128,0.01617,0.0185,0.01721,0.01898,0,0.0144
3123,0.1805,0.09385,0.1572,0.1541,0.1875,0.05847
107986589,0.005908,0.006758,0,0,0.006138,0
3117,0.02277,0.03907,0.03636,0,0,0
3119,0.429,0.4347,0.6264,0.2159,0.1401,0.1201
106480429,0.1085,0.1241,0.07703,0.08493,0,0.03222
102725019,0.03012,0,0,0,0,0
3118,0.04109,0.06267,0,0,0,0
100616218,0,0,0,0,0,0
3120,0.9183,0.867,0.9931,0.01711,0.04543,0.03895
3112,0.04518,0.08614,0.1122,0.5657,0.5789,0.4024
6891,3.767,3.424,4.397,2.99,2.809,2.446
5696,3.444,2.816,4.308,6.349,3.387,4.631
100507463,0.5918,0.6193,0.7238,1.33,0.6148,0.7739
6890,1.857,1.955,2.44,4.735,2.534,2.355
5698,0.216,0.2471,0.5435,0.8759,0.204,0.3498
100294145,5.909,5.299,5.756,6.067,5.853,6.86
3109,0.1333,0.2711,0.6308,0.3304,0.1693,0.1188
3108,0.5481,0.6897,0.8753,0.6649,0.5884,0.7161
6046,80.76,86.75,85.47,76.53,75.07,76.3
3111,0.1614,0.1319,0.1657,0.4466,0.2635,0.267
3113,0.3309,0.3785,0.3644,0.8171,0.7705,0.5997
3115,0.8106,0.5838,0.538,2.86,2.719,2.407
3116,1.439,1.192,2.852,7.018,4.768,5.038
105375021,0.1945,0.1236,0.5982,1.167,0.8756,0.8086
414768,0.0813,0.0465,0.2056,0.07158,0.1267,0.181
1302,0.9927,1.016,1.453,1.807,1.524,1.485
6257,28.59,28.47,31.99,27.82,27.27,26.93
7922,62.58,67.73,68.59,70.36,62.11,59.45
7923,16.31,15.83,13.69,16.44,17.52,15.59
407002,0.7261,1.869,0.7731,1.279,1.509,1.455
6015,36.79,38.67,41.24,33.59,37.9,36.59
105375022,0.4847,0.5267,0.387,0.5974,0.4532,0.6045
414765,16.73,16.67,16.81,15.24,16.97,14.42
6293,24.63,24.79,23.04,21.1,22.38,21.35
6222,1294,1313,1466,1623,1431,1397
8705,2.638,2.991,2.459,2.615,2.717,2.559
9277,10.98,12.46,13.11,12.86,10.55,10.48
102466754,0.317,0.3626,0.3375,0.7442,0.3293,0.5647
10471,39.59,47.51,44.62,42.54,41.13,37.91
102465501,0.9861,1.692,1.837,2.315,1.024,1.098
5863,29.2,28.32,29.78,27.59,29.97,27.19
6892,15.78,14.37,14.75,15.6,14.76,13
9278,24.02,23.96,23.85,21.73,24.28,20.54
1616,24.67,25.46,27.87,24.24,23.34,23.45
113523636,9.984,7.627,5.657,8.662,12.69,3.588
3833,0.9327,1.226,1.825,2.887,1.038,1.629
5252,48.32,46.16,58.03,49.49,56.58,41.95
51596,75.06,71.87,79.52,81.75,83.7,72.92
8831,13.25,13.11,20.4,13.98,14.86,13.33
100847012,13.44,13.88,23.84,14.46,16.87,12.97
221504,9.863,10.37,9.248,9.118,9.009,9.231
107986537,0,0.08803,0.04096,0.2033,0.07994,0.08568
578,6.5,6.741,7.151,7.906,7.05,7.097
449520,0,0.04573,0.02128,0.02347,0.02077,0.01781
401253,0,0,0.02018,0.01113,0.009846,0.008442
3710,2.749,3.194,2.55,2.879,2.99,3.068
101929188,0.9465,1.571,0.8496,1.917,1.369,1.637
105375023,0.0405,0.139,0.04312,0.0951,0.04208,0
84300,57.14,59.08,50,60.54,59.46,52.09
100500873,7.465,8.113,7.351,9.201,9.112,5.819
117283,0.243,0.1438,0.2587,0.3049,0.3003,0.2724
221496,8.101,8.643,8.881,8.283,8.951,8.601
105375024,0.01682,0.09622,0.01791,0.0395,0.01748,0.05994
4295,0.03579,0.08188,0,0,0.03718,0.03188
105375025,0,0,0,0,0,0
105375027,0.0151,0.01296,0.00603,0.002217,0.01569,0
100507584,0,0,0,0,0,0
105375026,0,0,0,0,0,0
102466816,0,0,0,0,0,0
107986590,0,0,0,0,0,0
100302123,0,0,0.2657,0,0,0
2914,0.6744,0.8479,0.8627,0.7078,0.9161,0.9235
3159,76.16,92.87,84.24,82.85,75.78,88.71
102465502,3.12,2.855,1.329,2.198,1.945,1.946
221491,17.28,16.32,24.48,21.82,21.37,16.86
11165,21.87,22.71,24.71,20.72,20.14,24.76
100529239,87.18,95.46,99.15,112.9,103.4,108.4
6204,226.7,251.7,257.6,309.2,280.9,290.5
29993,43.21,46.14,33.43,35.92,40.69,35.85
25803,0.06406,0.06596,0.2114,0.1128,0.06656,0.1198
64771,12.88,12.65,11.77,13.08,13.38,11.68
105375028,0.5024,1.006,0.6685,1.179,0.2609,0.6713
101929243,6.001,6.181,5.957,6.945,7.1,6.05
6631,48.22,48.01,47.64,45.3,45.26,47.93
54887,7.593,6.363,7.224,5.905,6.015,5.758
6882,13.36,13.15,11.85,12.71,11.82,13.98
23294,9.9,9.306,9.698,9.773,9.536,8.813
6954,0.03735,0.08546,0.1193,0.1491,0.1863,0.1664
112267955,0.09411,0.1468,0.1093,0.08035,0.03555,0.1296
222663,3.081,3.117,2.965,3.506,3.855,4.573
101929285,0.6766,0.6919,0.7257,0.8363,1.038,0.8173
7629,15.74,16.6,14.87,13.83,15.24,14.81
50619,1.131,1.273,1.157,1.154,1.22,1.069
5467,10.64,10,9.494,10.21,10.79,9.564
2178,4.134,4.857,5.114,4.029,4.493,4.197
4736,350.2,354.4,373.6,490.8,464,485
102465668,1.941,3.49,1.476,1.628,0.8644,1.235
7005,8.727,9.272,7.583,10.5,10.03,10.06
7287,262.9,285.2,191.4,189.6,246.1,171.8
101929309,0.6066,0.5034,0.3165,0.4189,0.6549,0.4556
2289,3.598,3.499,2.446,2.942,3.041,2.914
112267956,0.01992,0,0,0,0.04139,0
100847048,0,0,0,0,0,0
285847,0.1614,0.1715,0.2209,0.203,0.09582,0.1541
221481,0.2255,0.2506,0.4185,0.2421,0.241,0.2353
389383,0.0329,0.1882,0.1401,0,0.2392,0.1172
340204,0.02832,0,0,0,0,0
1208,0,0.03477,0.03236,0,0,0
222662,0.1916,0.1863,0.204,0.1237,0.1394,0.1366
6732,11.13,11.11,9.914,11.76,9.796,11.08
116369,0.005422,0.02481,0.05195,0.08274,0.02253,0.0483
105375035,0,0.02752,0.05123,0.02824,0.02499,0.02143
105375034,0.0476,0,0,0.02794,0.02473,0
1432,7.746,7.343,7.05,7.017,7.36,8.524
5603,0.6901,0.7109,1.069,1.273,1.164,1.046
102723648,0.6209,0.9187,0.7668,1.429,1.101,1.01
27154,19.07,19.35,18.89,16.71,17.25,17.71
105375036,0.005119,0.005856,0,0,0,0.00912
285848,0.09482,0.04115,0.1044,0.0499,0.06794,0.05243
389384,0.004081,0.004669,0.01738,0.009582,0,0
51513,0.007915,0,0.05898,0.2323,0.074,0.1269
105375037,0.1458,0,0.1552,0.1711,0.1514,0.1298
222659,0.03853,0.03306,0.1128,0.02262,0.05004,0.02574
222658,13.25,12.12,12.68,12.46,11.75,13.79
11329,7.256,6.854,6.845,6.773,5.893,7.509
6428,33.95,37.95,29.51,29.84,31.65,33.97
100500885,0,0.2967,0,0,0,0
105375038,0.05805,0.07969,0.3955,0.1363,0.193,0.1758
101154753,0.1856,0.1365,0.127,0.1401,0.09643,0.248
1026,12.41,8.788,17.31,62.68,57.47,58.42
108783646,0.273,0.04804,0.2235,0.8874,0.9598,0.9726
401258,0.003066,0.0456,0,0,0.00637,0.002731
57699,0.702,0.5254,2.791,1.328,1.253,0.8382
221477,12.79,11.81,14.1,11.84,11.71,12.42
51645,25.01,22.04,22.04,25.78,22.84,28.09
221476,0.008931,0.01022,0.01902,0,0,0.007955
23787,47,45.13,52.74,51.78,49.89,44.97
221472,0.002684,0.009212,0.01143,0.006302,0.008366,0.002391
5292,2.778,3.473,5.049,4.813,3.699,3.935
221468,0.6095,0.6714,0.5287,0.6148,0.5863,0.5952
55633,10.8,11.22,10.48,9.656,10.12,9.962
105375040,0,0,0.02772,0,0,0.02319
9025,7.654,8.605,6.929,6.081,6.214,7.158
107986531,1.54,1.399,1.221,1.24,1.411,1.25
23070,24.3,25.31,23.4,23.65,24.9,22.39
154467,33.55,36.38,42.37,37.62,36.96,35.51
100505530,0,0.01902,0.0177,0.03904,0,0.02962
100616413,0,0,0,0,0,0
266727,1.692,1.58,2.907,1.987,1.401,1.492
107986593,0.3178,0.5375,0.309,0.2758,0.3876,0.6894
60685,33.03,33.14,35.91,33.28,32.18,34.8
114781,4.695,4.771,4.517,3.973,4.423,4.2
105375045,0.02098,0.02399,0.02233,0,0,0.03737
101929425,0.03063,0.03504,0,0.07191,0.03182,0.02728
105375044,1.082,0.8254,0.9986,0.8682,1.143,0.8677
2739,34.21,30.75,28.36,33.65,31.84,32.34
1769,0.001227,0.001404,0.009148,0.09222,0.1007,0.1793
100131047,0,0,0,0.01103,0.009763,0.01674
2740,0.008142,0.003105,0.2311,0.05416,0.05357,0.01451
105375046,0,0,0.009888,0,0,0
113218508,0,0,0,0,0,0
55776,2.362,2.012,2.601,2.313,2.331,2.442
8645,0.1108,0.1751,0.7249,0.7684,0.2523,0.127
89822,0,0,0.05077,0,0.01239,0
105375047,0,0,0.06836,0,0,0
83795,0,0.01108,0.01032,0,0,0
221458,0.08554,0.09242,0.1029,0.2213,0.232,0.2526
107986594,0,0.01148,0,0.01179,0.01043,0
23500,0.3408,0.324,0.9973,1.509,1.009,0.944
100505635,0.3904,0.4809,1.087,1.657,0.7175,1.016
4337,2.573,2.602,2.763,3.163,2.674,2.643
102723789,0,0.01241,0,0,0.01127,0.009667
105375049,0,0,0,0,0,0
105375050,0,0,0,0,0,0
401260,0.4733,0.6951,0.3813,0.7734,0.711,0.4615
732253,1.192,1.344,0.9243,1.579,1.627,0.9554
57497,1.995,2.166,1.428,1.805,1.94,1.801
105375051,0.01005,0.0115,0.02675,0.02949,0.03132,0.04029
101929535,0,0,0,0,0,0
105375052,0,0,0,0,0,0
105375053,0,0,0,0,0,0
101929555,0.07122,0.03055,0.09478,0.1463,0.09249,0.07931
222643,0.6897,0.6587,0.9094,0.6833,0.6902,0.5862
222642,0.1297,0.06746,0.1884,0.1662,0.2451,0.09456
10930,0.611,0.5872,0.7286,0.3874,0.3047,0.3266
221443,12.46,10.82,9.849,8.953,10.26,11.09
4800,9.915,9.691,9.823,9.246,9.168,11.14
221442,1.031,1.085,1.233,0.9697,1.299,1.23
340205,0,0,0.0119,0,0.01162,0
105375056,0.02629,0.02005,0.04664,0.05143,0.01821,0.007805
54209,0.04063,0.02324,0,0.02385,0.04221,0
107986595,0,0,0,0,0,0
79865,0.005161,0,0.01648,0,0,0
340206,0,0,0.09349,0.02062,0.03649,0.03129
105375055,0,0.08429,0,0,0,0
285852,0,0.007022,0,0,0,0
221438,0,0,0,0,0,0
54210,0,0,0.08151,0.01926,0.05681,0.007307
9436,0,0,0,0,0.01261,0
100505711,0,0,0,0,0,0
107986538,0,0,0,0.04998,0.02212,0.01896
112267957,0,0.01853,0,0,0.01683,0
103106903,0.02447,0.02799,0,0.02873,0.02542,0
101060264,0.09801,0.05606,0.1304,0.1151,0.1018,0.1528
116113,3.799,6.25,6.402,4.937,4.152,6.58
100616178,0,0,0.3221,0,0,0
4188,1.237,2.12,4.979,4.246,2.123,2.453
7942,2.037,1.522,2.413,2.565,2.355,2.166
113218489,0.3503,0,0,2.056,0.364,0.6241
5225,0.08811,0.063,0.1876,0.03879,0.1373,0.05887
10817,4.332,3.693,5.529,3.784,4.136,3.73
29964,2.142,1.928,2.879,3.38,2.627,3.201
100188893,77.28,68.96,68.61,73.87,72.92,77.48
25862,6.187,7.054,6.682,6.121,5.692,7.302
9477,8.406,7.756,6.986,7.189,7.339,8.514
705,10.4,9.733,11.67,10.93,9.093,10.3
896,5.332,5.362,7.25,6.111,5.165,5.588
105375060,0,0,0.02362,0.02605,0,0
105375059,0,0,0,0,0,0.008475
129685,3.008,3.006,2.502,2.832,2.907,2.824
647024,1.754,1.474,0.9722,2.46,2.499,1.407
2978,350.8,322.1,213.3,415.2,458,315.5
114841037,0.8429,0.931,0.4023,0.8872,0.9059,0.492
2979,340.9,301.3,204.8,205.7,233.3,122.9
55173,15.93,13.71,11.21,9.318,9.279,11.18
55809,3.069,3.559,3.54,2.86,2.935,3.115
105375061,0.1111,0.1393,0.1578,0.1118,0.09897,0.09901
107986596,0.1862,0.2458,0.1754,0.2522,0.3125,0.2424
23304,7.768,7.063,6.247,6.496,6.597,7.141
5961,267.3,198,173.6,143.6,231.1,133.6
442211,0,0,0,0.1136,0,0
6903,30.25,37.38,28.59,33.82,30.43,36.97
23506,11.68,11.91,10.17,9.774,10.06,11.73
401261,0.4512,0.5827,0.5966,0.7091,0.8165,0.7325
285855,34.9,34.66,33.81,33.68,32.85,38.19
441150,12.37,13.12,12.37,15.11,13.89,14.21
105375063,0.07725,0.02209,0.1234,0,0,0.05161
171558,0,0,0.01273,0.02807,0,0
10695,10.42,10.11,11.33,12.62,12.13,10.66
107080644,6.751,6.174,6.565,7.572,7.204,6.416
27232,0.2784,0.2972,0.4939,0.6972,0.5977,0.6117
5190,8.385,9.263,9.248,11.58,12.37,10.99
4201,24.74,26.63,29.13,26.88,27.25,24.57
5528,29.98,31.97,33.11,30.6,30.47,30.72
116138,66.61,69.83,70.26,68.43,69.29,67.81
88745,23.46,24.96,23.76,23.48,20.05,22.14
9820,16.18,16.86,19.57,18.88,18.66,18.83
51069,16.65,16.91,18.24,20.14,17.98,17.16
89953,25.19,26.73,25.01,25.79,27.73,26
112267958,5.376,5.125,5.073,5.769,6.445,5.575
5754,15.74,15.92,16.95,24.26,21.33,22.13
6722,11.84,11.97,13.6,11.81,12.09,11.61
23113,7.904,7.633,8.463,7.443,7.976,7.575
10591,18.75,19.3,18.09,22.57,19.04,20.22
84630,2.073,2.02,3.947,1.922,2.23,1.867
105375064,0.4365,0.3745,0.9128,0.3294,0.3725,0.3472
10864,0.0486,0.05559,0.1345,0.04564,0.04544,0.05628
401262,0.4433,0.461,1.201,0.7096,0.6071,0.5205
24149,10.7,10.92,11.87,9.788,9.951,9.932
105375065,0.008749,0.01001,0.004657,0,0.004544,0
89845,4.665,4.761,5.628,4.787,4.684,4.596
102466746,0.2528,0,0.2691,0.2967,0,0.4503
65989,1.053,1.277,1.891,1.615,1.75,1.207
107986597,1.077,1.315,1.529,1.181,1.418,1.472
93643,11,10.96,11.08,10.39,11.1,10.57
221424,2.058,2.534,3.93,2.797,3.022,2.491
25844,99.98,100.8,100.2,95.85,101.3,96.51
9533,11.13,11.08,11.15,10.84,10.25,9.868
57510,25.05,24.52,23.86,22.17,21.04,22
5429,2.74,2.728,2.458,3.452,3.74,3.476
54676,33.71,27.03,32.79,31.28,31.33,26.02
9587,17.92,16.87,16.99,15.13,16.24,14.86
221421,6.877,6.94,6.949,6.312,6.172,6.059
55168,15.16,15.36,16.75,16.07,15.67,15.12
7422,151.7,102,220.3,164.7,263.7,134.4
105375070,0,0,0,0,0.02751,0.04718
107986598,0.01209,0,0.006436,0.007097,0.006281,0.005385
105375069,0,0,0,0,0.02748,0
285857,0.01442,0,0.01535,0,0.02996,0.01284
105375068,0,0,0.01405,0.07747,0,0
100132354,0.2275,0.05005,0.885,0.1335,0.3364,0.1247
105375067,0,0,0.01264,0.006968,0,0.005288
101929705,5.894,5.857,5.387,4.95,5.852,5.707
221416,0.7734,0.6862,0.6306,0.7706,0.8897,0.9007
64928,16.8,17.81,15.98,21.69,19.49,19.13
55362,18.94,18.01,22.35,20.09,22.25,20.04
107986599,8.587,8.443,11.03,9.222,10.95,9.26
11131,0.01815,0.04846,0.06442,0.01421,0.02515,0.01617
105375072,0,0,0,0,0.05431,0
101929726,0.009019,0,0.009602,0.01059,0,0.008034
2030,5.277,4.873,6.085,5.754,6.407,4.644
3326,482.5,480,499.5,493.3,469.9,447.8
347734,22.86,21.8,22.2,25.59,25.53,24.65
100616124,27.46,30.84,26.04,34.87,30.6,34.02
4794,5.222,4.766,5.016,5.95,4.939,4.705
441151,7.937,8.689,21.47,8.329,9.441,10.16
202500,1.31,1.587,2.531,1.385,1.599,1.667
57505,11.16,10.71,10.59,10.8,11.29,8.414
221409,0.06756,0.09385,0.113,0.07365,0.08523,0.04729
988,11.81,12.31,11.32,11.14,11.18,11.18
100616352,0,0,0,0.2859,0.253,0
105375074,0,0,0,0.02047,0,0
105375075,0,0,0,0,0,0
101929770,0.4499,0.4779,0.4106,0.5659,0.5676,0.5344
8464,0.6656,0.587,0.4869,0.59,0.5974,0.6668
107986600,0.01644,0.007523,0.021,0.0193,0.02391,0.002929
693171,0,0,0,0,0,0
860,0.01975,0.01506,0.05257,0.1082,0.02736,0.04105
105375077,0,0,0,0,0,0.006464
107986519,0,0,0,0,0,0
53405,0.2294,0.2227,0.2467,0.3129,0.6886,0.1383
105375078,0,0,0,0,0.01676,0
22875,1.909,1.387,1.373,1.671,1.93,2.252
59084,2.528,1.773,1.688,2.515,3.039,2.197
105375079,0.008363,0.01148,0.02671,0.007854,0.02433,0.01192
10231,11.76,7.881,11.64,7.98,10.04,6.198
101926915,0,0,0,0,0.005444,0
101926898,0,0,0,0,0,0.01318
51302,0.6967,0.6207,0.4584,0.563,0.5819,0.6611
9481,7.811,8.239,8.807,6.461,7.413,5.886
101926934,0.06569,0.03757,0,0.1542,0.1024,0.02926
221400,0.04245,0.05518,0.04314,0.03851,0.07217,0.03953
7941,0.01715,0.01962,0.01304,0.02876,0.03308,0.03273
100287718,0.005406,0,0,0,0,0
4224,0,0,0.006189,0,0,0
221395,0,0.003652,0,0.2773,0,0
101926962,0,0,0,0,0,0
105375080,0,0,0,0,0,0
266977,0,0.003768,0,0.02707,0.003422,0.01174
105375081,0,0,0.01277,0,0,0
27242,3.712,3.17,10.09,4.371,4.551,3.193
105375082,0,0,0,0,0,0
23607,2.56,2.484,2.265,2.742,2.522,2.746
222611,0,0.01086,0,0.01114,0.04273,0.02537
221393,0,0.007303,0.02719,0.02248,0,0.05687
221391,0.003784,0.002165,0.0141,0.01333,0.007863,0.006742
107986601,0,0,0,0,0,0
442213,0.1489,0.1365,0.2483,0.5967,0.5147,0.5462
107986602,0,0.01244,0.01157,0,0,0
4594,15.88,14.72,14.41,13.36,13.29,14.22
55166,1.695,1.71,1.45,1.599,1.174,1.914
389396,0,0,0.009757,0,0,0.008163
135398,0.004864,0,0.05697,0.09137,0.01516,0.008667
6005,0,0,0,0,0,0
7180,0,0.009855,0.009171,0.01011,0.0179,0.0307
10321,0,0.01005,0,0,0,0
5232,0,0,0,0,0,0
101927020,0,0,0,0,0,0
101927048,0,0,0,0,0,0
167,0,0,0.00747,0,0,0
245928,0,0,0,0,0,0
245927,0,0,0,0,0,0
245913,0,0,0.04004,0,0,0
245915,0,0,0,0,0,0
100505985,0,0,0,0,0,0
83741,0.06852,0.0224,0,0.05746,0.02034,0.0872
105375084,0,0,0,0,0,0
7021,1.82,1.458,1.407,3.3,2.006,2.941
105375085,0,0,0,0,0,0
5314,0.004239,0.0194,0.01225,0.01706,0.009437,0.008631
101927082,0,0,0,0,0,0
105375087,0,0,0,0,0,0
406989,0,0,0,0,0,0
101154644,0,0,0,0,0,0
442890,0,0,0,0,0,0
3605,0,0,0,0,0,0
102724327,0,0,0,0,0,0
112744,0,0,0,0,0,0
4172,17.54,17.77,16.37,18.65,16.56,16.25
85315,1.652,1.613,2.606,2.526,1.967,2.886
114327,7.694,7.317,6.2,6.737,6.578,7.237
9697,7.18,6.173,5.992,9.222,6.643,7.049
107986603,0.07624,0.1599,0.0947,0.09696,0.1188,0.1189
401264,4.301,4.036,3.973,3.748,3.674,4.395
730101,10.17,9.52,8.551,11.86,10.22,11.51
28978,13.83,14.04,14.87,15.39,14.33,14.49
730152,0,0,0,0,0.003641,0
2939,0.01497,0.03425,0,0.08786,0.01555,0.04
2938,0.1962,0.1459,0.07309,0.806,0.1732,0.4893
221357,0,0,0,0,0,0
105375091,0.003306,0.003781,0,0.00388,0.003434,0
2940,0,0,0.01627,0,0,0
2941,28.9,24.87,31.97,22.61,22.49,31.61
125050,34.64,55.04,66.98,125.3,100.5,83.9
22858,14.28,13.05,10.66,10.19,10.79,10.55
26268,11.3,10.73,9.569,9.731,10.5,10.81
8521,0.01415,0.03776,0.0251,0.01661,0.004899,0.0126
60481,10.94,10.88,13.12,14.46,10.94,12.04
100847075,0,0,0.2691,0,0.2626,0.2252
647190,0.01265,0.01447,0.04712,0.02969,0.02628,0.0338
107986604,0,0,0.1025,0,0.04999,0
2729,7.454,7.72,7.157,9.487,8.809,9.09
105375095,0.2048,0.1562,0.218,0.2004,0.3192,0.152
101927136,0,0.006469,0,0.006639,0,0
101927171,0,0,0,0.08283,0,0.06286
401265,0.06991,0.08317,0.06252,0.2002,0.1394,0.142
55227,0.6183,0.6176,0.6233,0.8565,0.7466,0.7685
101927189,0,0,0,0.0074,0.006548,0
100874282,0,0,0,0,0,0
90523,0.001755,0,0.01308,0.006179,0.003646,0.01094
100873951,0,0,0,0,0,0
105375097,0,0,0,0,0,0
105375098,0,0,0,0,0,0
27283,0,0.01162,0,0,0,0
107986605,0,0,0,0,0,0
107986606,0.2915,0.3121,0.4622,0.2548,0.174,0.2873
222584,0.002629,0.003007,0.005598,0.01543,0.005462,0.0281
3062,0.0811,0.08247,0.1727,0.05289,0.04681,0.02408
389400,0,0,0,0,0,0
54511,0.5002,0.5568,0.8744,0.6666,0.8603,0.7798
653,0,0.002089,0.001944,0.015,0.001897,0.006506
107986539,0,0,0,0,0,0
105375100,0,0,0,0,0,0
81578,0.01585,0.0408,0.02953,0.07909,0.0494,0.06001
667,23.26,24.11,20.5,30.07,25.55,28.58
101930010,1.4,1.547,1.183,1.814,1.605,1.871
221336,0.575,0.6353,0.7976,0.3703,0.3516,0.2547
57691,2.165,2.216,1.928,1.571,1.495,1.872
26036,2.152,1.829,1.889,1.686,1.783,2.266
101927211,0.2026,0.629,0.3389,0.3737,0.3909,0.232
9532,1.975,1.762,1.344,1.431,1.485,1.401
51715,1.423,1.234,1.498,1.182,1.15,1.5
100506188,0,0,0,0,0,0
5558,0.9692,0.8523,0.8857,0.8615,0.8672,0.9532
100422884,0,0,0,0,0,0
105375103,0.03032,0.02312,0.03228,0.02373,0.0315,0.009002
100189249,0,0,0,0,0,0
105375102,0,0,0,0,0,0
107986679,0,0,0,0,0,0
105375101,0.01254,0,0,0,0,0
100189085,0,0,0,0,0,0
101927268,0.1719,0.07461,0.2146,0.167,0.1848,0.1743
375513,1.675,1.265,1.923,1.462,1.806,1.789
106660613,2.6,2.287,3.016,2.597,2.621,2.645
106660612,2.386,2.038,2.12,2.148,1.968,2.413
101927293,0,0,0,0,0.002661,0
202559,0.2886,0.2691,0.4035,0.3861,0.3496,0.4065
100463487,0.279,0.1368,0.3819,0.1404,0.08282,0.3906
51557,0.008443,0.009659,0.008989,0.01982,0.006579,0.02444
7803,11.54,9.361,13.82,11.66,11.91,13.78
23469,5.726,5.45,5.334,4.717,4.88,5.787
346007,2.731,1.946,1.299,2.633,2.503,3.374
112935969,0.05493,0,0.01462,0.03224,0.07134,0.02447
105377836,0,0,0,0,0.02685,0.01151
107986608,0,0,0,0.02037,0,0.01545
105377837,0,0,0,0,0,0
107986607,0,0,0,0,0,0
441155,1.371,1.22,1.047,1.214,1.166,1.485
442229,0.01244,0,0.01325,0,0.01293,0.02217
105377838,0,0,0,0,0,0
105377840,0,0,0,0,0,0
105377839,0,0,0,0,0,0
105377841,0,0,0,0,0,0
107986540,0,0,0,0,0,0.02911
105377843,0,0,0,0,0,0
105377842,0,0,0,0,0,0
105377845,0,0,0,0,0,0
107986610,0,0,0,0,0,0
105377844,0,0,0,0,0,0
102723883,0,0,0,0,0.04217,0
105377846,0,0,0,0,0,0
